"Cluster" "Outcome.Grp" "Outcome" "Trt.Grp" "Count" "Exposure"
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_80" 4 88 166082.469766783
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_53" 1 98 158462.562510783
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_144" 4 31 76312.521753909
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_84" 1 61 114329.988036384
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_108" 3 75 119088.307237048
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_89" 2 65 118461.27349835
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_140" 3 50 76377.1927071058
"0.0-180.0" "Bdy-sys_1" "Adv-Ev_7" 1 78 159977.92457939
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_44" 2 24 42844.1457085273
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_119" 4 83 165963.156693779
"360.0-540.0" "Bdy-sys_9" "Adv-Ev_68" 3 59 118252.632873371
"180.0-360.0" "Bdy-sys_8" "Adv-Ev_64" 1 72 143860.797555265
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_133" 4 61 117048.630978486
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_70" 4 90 148365.644197897
"360.0-540.0" "Bdy-sys_4" "Adv-Ev_32" 1 53 117207.112450096
"540.0-720.0" "Bdy-sys_8" "Adv-Ev_63" 1 36 75738.1881314641
"540.0-720.0" "Bdy-sys_2" "Adv-Ev_11" 1 40 76765.3461012117
"180.0-360.0" "Bdy-sys_7" "Adv-Ev_56" 2 89 151023.770692422
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_153" 3 80 118054.34349764
"900.0-1080.0" "Bdy-sys_3" "Adv-Ev_20" 3 21 11838.1204948251
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_45" 1 50 115818.479269237
"720.0-900.0" "Bdy-sys_15" "Adv-Ev_149" 1 29 40392.1780253951
"540.0-720.0" "Bdy-sys_8" "Adv-Ev_65" 4 50 77374.911752432
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_150" 4 6 13667.5622511558
"0.0-180.0" "Bdy-sys_5" "Adv-Ev_35" 4 72 167321.565215377
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_4" 3 76 113601.260640565
"540.0-720.0" "Bdy-sys_12" "Adv-Ev_110" 2 31 75677.8740129145
"720.0-900.0" "Bdy-sys_7" "Adv-Ev_59" 2 25 43970.3165927254
"360.0-540.0" "Bdy-sys_3" "Adv-Ev_23" 2 73 102030.847437162
"720.0-900.0" "Bdy-sys_7" "Adv-Ev_60" 4 26 46271.9628104464
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_96" 4 86 165739.511778096
"180.0-360.0" "Bdy-sys_4" "Adv-Ev_33" 3 112 148107.062519201
"360.0-540.0" "Bdy-sys_3" "Adv-Ev_19" 2 54 97710.4378029199
"0.0-180.0" "Bdy-sys_15" "Adv-Ev_148" 4 97 164669.746182598
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_137" 2 67 117786.74418289
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_81" 1 65 114921.139879258
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_149" 3 71 116791.434283278
"720.0-900.0" "Bdy-sys_3" "Adv-Ev_23" 4 30 35752.3926555108
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_126" 3 26 42825.3772958356
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_108" 2 7 12252.8593146093
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_143" 1 103 158780.50184279
"900.0-1080.0" "Bdy-sys_2" "Adv-Ev_12" 2 11 12908.4554862761
"900.0-1080.0" "Bdy-sys_3" "Adv-Ev_24" 4 8 10201.3051705494
"180.0-360.0" "Bdy-sys_3" "Adv-Ev_20" 2 88 136137.398460732
"0.0-180.0" "Bdy-sys_4" "Adv-Ev_26" 3 94 165495.290078956
"0.0-180.0" "Bdy-sys_15" "Adv-Ev_150" 2 105 164188.343471988
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_139" 1 105 158261.161232757
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_42" 2 24 45305.1901078792
"720.0-900.0" "Bdy-sys_9" "Adv-Ev_73" 1 26 41895.2567813391
"0.0-180.0" "Bdy-sys_1" "Adv-Ev_9" 1 69 160986.875342481
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_129" 4 8 12386.4641118725
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_123" 4 49 116906.817721293
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_87" 3 58 77731.7246799022
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_92" 1 54 79436.4810824242
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_106" 1 10 12960.8040365795
"0.0-180.0" "Bdy-sys_3" "Adv-Ev_25" 4 179 157296.500919607
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_46" 4 85 165513.654648971
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_140" 4 88 165256.146960409
"720.0-900.0" "Bdy-sys_3" "Adv-Ev_23" 2 30 35752.3926555108
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_83" 2 21 44751.5875984948
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_152" 4 72 117969.530835248
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_128" 2 5 12244.6923718605
"180.0-360.0" "Bdy-sys_15" "Adv-Ev_154" 3 83 151146.319997635
"180.0-360.0" "Bdy-sys_12" "Adv-Ev_116" 2 74 149698.664086552
"180.0-360.0" "Bdy-sys_8" "Adv-Ev_61" 1 69 143599.647895595
"0.0-180.0" "Bdy-sys_4" "Adv-Ev_27" 1 83 161033.420049193
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_43" 3 44 40427.9517973443
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_68" 3 12 15106.9814042255
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_2" 1 67 111493.488176485
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_134" 1 28 41564.6901173227
"900.0-1080.0" "Bdy-sys_5" "Adv-Ev_34" 3 19 11666.9429121352
"0.0-180.0" "Bdy-sys_3" "Adv-Ev_24" 4 186 156340.068800554
"360.0-540.0" "Bdy-sys_3" "Adv-Ev_21" 3 68 97354.9965562309
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_128" 3 26 41677.3676582474
"720.0-900.0" "Bdy-sys_9" "Adv-Ev_67" 1 20 42138.0165887916
"900.0-1080.0" "Bdy-sys_7" "Adv-Ev_55" 4 7 12175.1694633512
"180.0-360.0" "Bdy-sys_6" "Adv-Ev_50" 3 88 148052.315698462
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_77" 4 21 44060.3663584444
"180.0-360.0" "Bdy-sys_6" "Adv-Ev_45" 2 92 144291.474254103
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_69" 3 108 163938.947551941
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_117" 4 14 42979.9345983681
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_104" 4 64 112938.327209028
"180.0-360.0" "Bdy-sys_12" "Adv-Ev_112" 1 81 145123.488853163
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_76" 3 17 13945.5920539631
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_43" 2 107 163842.991345254
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_117" 3 14 12470.8104516197
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_35" 3 78 120017.176365184
"180.0-360.0" "Bdy-sys_2" "Adv-Ev_15" 1 82 142688.878757432
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_143" 1 87 141301.53543106
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_40" 3 31 43246.5866473296
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_74" 4 5 12556.7935457518
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_53" 4 66 119812.749030125
"720.0-900.0" "Bdy-sys_15" "Adv-Ev_148" 1 18 41471.3096249122
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_3" 1 47 77447.8852715742
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_101" 2 30 76317.1373344014
"900.0-1080.0" "Bdy-sys_4" "Adv-Ev_27" 3 15 12795.2717225721
"0.0-180.0" "Bdy-sys_7" "Adv-Ev_54" 1 85 159807.927683793
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_102" 3 15 12823.1101032971
"180.0-360.0" "Bdy-sys_3" "Adv-Ev_19" 1 77 140026.254221485
"540.0-720.0" "Bdy-sys_12" "Adv-Ev_110" 3 41 75677.8740129145
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_137" 4 23 42016.343852922
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_145" 1 47 75825.9087891157
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_108" 4 65 119088.307237048
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_45" 4 26 39361.1378635146
"0.0-180.0" "Bdy-sys_4" "Adv-Ev_31" 2 88 165768.59451555
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_96" 3 29 44166.4277251955
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_35" 3 37 43889.7025474979
"900.0-1080.0" "Bdy-sys_3" "Adv-Ev_25" 1 7 13474.5186437231
"180.0-360.0" "Bdy-sys_2" "Adv-Ev_12" 2 66 149576.446544561
"540.0-720.0" "Bdy-sys_4" "Adv-Ev_30" 4 37 73921.5426077172
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_68" 3 107 164879.350984762
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_34" 3 106 148113.55435259
"900.0-1080.0" "Bdy-sys_4" "Adv-Ev_32" 3 17 12904.4244639645
"0.0-180.0" "Bdy-sys_2" "Adv-Ev_12" 2 100 164351.450256049
"0.0-180.0" "Bdy-sys_8" "Adv-Ev_61" 1 96 158966.177064985
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_52" 3 35 41077.2255520415
"720.0-900.0" "Bdy-sys_3" "Adv-Ev_25" 4 19 37954.7191880033
"0.0-180.0" "Bdy-sys_15" "Adv-Ev_151" 4 83 165947.21962311
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_76" 3 45 76589.4101409158
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_153" 1 7 12488.1582723383
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_96" 3 19 13689.9387443188
"900.0-1080.0" "Bdy-sys_7" "Adv-Ev_57" 2 5 12641.1230089311
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_96" 2 86 165739.511778096
"720.0-900.0" "Bdy-sys_2" "Adv-Ev_15" 4 20 43676.5918059246
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_43" 4 62 115309.898951564
"180.0-360.0" "Bdy-sys_7" "Adv-Ev_58" 1 79 142094.928310594
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_98" 4 4 13234.8321278668
"540.0-720.0" "Bdy-sys_5" "Adv-Ev_34" 2 50 73712.6783244978
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_76" 2 35 76589.4101409158
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_140" 4 40 76377.1927071058
"540.0-720.0" "Bdy-sys_7" "Adv-Ev_57" 2 43 77002.5639940392
"720.0-900.0" "Bdy-sys_7" "Adv-Ev_59" 4 25 43970.3165927254
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_5" 2 38 75660.6982038741
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_98" 2 97 164061.697042039
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_80" 2 88 166082.469766783
"540.0-720.0" "Bdy-sys_2" "Adv-Ev_16" 1 40 78262.0768562968
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_147" 2 9 13102.4491950921
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_3" 2 12 12311.0013024661
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_146" 1 40 78672.2728548351
"180.0-360.0" "Bdy-sys_10" "Adv-Ev_80" 2 89 149164.120684839
"720.0-900.0" "Bdy-sys_1" "Adv-Ev_3" 1 24 41607.9990452597
"0.0-180.0" "Bdy-sys_8" "Adv-Ev_63" 2 104 164655.30474076
"0.0-180.0" "Bdy-sys_5" "Adv-Ev_35" 2 72 167321.565215377
"720.0-900.0" "Bdy-sys_4" "Adv-Ev_30" 1 17 42934.1316689069
"900.0-1080.0" "Bdy-sys_6" "Adv-Ev_46" 2 7 13939.817155902
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_99" 2 94 164061.003874437
"540.0-720.0" "Bdy-sys_15" "Adv-Ev_154" 1 47 76260.6284893572
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_111" 2 31 41607.173131174
"180.0-360.0" "Bdy-sys_12" "Adv-Ev_113" 4 77 149957.468862372
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_121" 2 96 164884.221513072
"0.0-180.0" "Bdy-sys_12" "Adv-Ev_112" 1 83 160337.548094702
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_130" 2 102 165040.229014864
"720.0-900.0" "Bdy-sys_2" "Adv-Ev_13" 1 15 41615.4025078113
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_132" 3 110 164704.541091171
"540.0-720.0" "Bdy-sys_8" "Adv-Ev_63" 4 38 71535.8560777195
"540.0-720.0" "Bdy-sys_7" "Adv-Ev_58" 3 45 76134.153265671
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_105" 4 83 151038.458429506
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_99" 2 8 12834.1818241197
"540.0-720.0" "Bdy-sys_15" "Adv-Ev_154" 4 42 76415.1122951877
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_47" 3 28 43582.20789782
"180.0-360.0" "Bdy-sys_12" "Adv-Ev_109" 1 77 143185.526356482
"540.0-720.0" "Bdy-sys_5" "Adv-Ev_37" 1 44 75357.2740397286
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_125" 3 43 45847.6752195824
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_35" 1 75 141505.696539189
"900.0-1080.0" "Bdy-sys_7" "Adv-Ev_58" 2 10 12119.1230482711
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_141" 3 18 13073.0289793664
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_133" 1 59 113156.564245
"540.0-720.0" "Bdy-sys_12" "Adv-Ev_111" 1 42 75393.4681135075
"0.0-180.0" "Bdy-sys_1" "Adv-Ev_4" 3 109 164059.258524158
"540.0-720.0" "Bdy-sys_3" "Adv-Ev_21" 4 34 63497.8084372376
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_70" 4 39 76078.3751577515
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_77" 4 9 13277.3143479328
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_97" 3 86 150113.850792966
"180.0-360.0" "Bdy-sys_12" "Adv-Ev_115" 3 87 150852.244082327
"900.0-1080.0" "Bdy-sys_7" "Adv-Ev_59" 2 11 13067.7059295317
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_98" 1 52 116320.443619567
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_42" 2 77 150067.36992124
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_99" 1 90 159125.074961459
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_95" 1 21 41726.8009740285
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_126" 1 6 12136.3169962895
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_38" 1 53 116972.458243439
"180.0-360.0" "Bdy-sys_4" "Adv-Ev_32" 4 82 148369.815550607
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_126" 3 16 11960.2884053585
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_86" 2 8 12908.0327597007
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_94" 3 48 77126.0832092369
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_141" 4 69 148752.144919319
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_46" 3 55 82257.5913883829
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_93" 3 108 149021.590548902
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_137" 1 48 76778.5001825282
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_75" 2 7 12555.7199548722
"540.0-720.0" "Bdy-sys_3" "Adv-Ev_19" 2 37 64133.5890894394
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_123" 2 95 164657.091217219
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_111" 4 31 41607.173131174
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_142" 1 76 143594.428360137
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_40" 4 21 43246.5866473296
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_41" 3 34 44132.5137965174
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_129" 2 8 12386.4641118725
"900.0-1080.0" "Bdy-sys_12" "Adv-Ev_110" 4 6 12828.5145421189
"0.0-180.0" "Bdy-sys_1" "Adv-Ev_8" 4 100 164543.992256718
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_103" 1 22 40449.3359136201
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_94" 3 19 13034.2103901959
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_36" 1 77 142386.524474384
"720.0-900.0" "Bdy-sys_4" "Adv-Ev_33" 1 21 42783.4454982207
"180.0-360.0" "Bdy-sys_6" "Adv-Ev_51" 1 82 142032.104000231
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_153" 2 70 118054.34349764
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_69" 2 90 146921.276672505
"900.0-1080.0" "Bdy-sys_6" "Adv-Ev_52" 3 17 12169.6617418842
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_154" 1 73 116232.772626891
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_52" 1 93 157991.387500308
"180.0-360.0" "Bdy-sys_6" "Adv-Ev_43" 1 61 145007.175451182
"900.0-1080.0" "Bdy-sys_4" "Adv-Ev_29" 3 17 13242.2971916392
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_123" 3 38 43750.3277093392
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_9" 4 5 12598.4745296422
"900.0-1080.0" "Bdy-sys_12" "Adv-Ev_111" 3 11 11870.0768168981
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_147" 3 19 13102.4491950921
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_51" 4 39 75791.2575430904
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_101" 4 30 76317.1373344014
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_150" 1 70 113573.815642067
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_82" 1 40 76064.3531402476
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_119" 3 39 42613.4643971104
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_72" 4 52 78811.7278281525
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_79" 4 18 43800.8312064121
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_132" 1 5 11919.3224587495
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_136" 2 61 118245.65610275
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_126" 4 16 42825.3772958356
"900.0-1080.0" "Bdy-sys_6" "Adv-Ev_48" 1 6 13395.2944801864
"180.0-360.0" "Bdy-sys_12" "Adv-Ev_116" 1 71 144515.441485713
"0.0-180.0" "Bdy-sys_5" "Adv-Ev_36" 3 106 164980.601188019
"180.0-360.0" "Bdy-sys_3" "Adv-Ev_25" 4 102 131071.514195749
"540.0-720.0" "Bdy-sys_7" "Adv-Ev_54" 2 39 76687.9134655034
"540.0-720.0" "Bdy-sys_15" "Adv-Ev_150" 3 57 75185.8404726027
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_139" 3 105 164792.013057202
"180.0-360.0" "Bdy-sys_6" "Adv-Ev_50" 1 81 143207.740604095
"900.0-1080.0" "Bdy-sys_6" "Adv-Ev_50" 2 5 12566.1574807365
"0.0-180.0" "Bdy-sys_12" "Adv-Ev_115" 4 84 165731.805656976
"720.0-900.0" "Bdy-sys_15" "Adv-Ev_155" 1 19 43894.7225642372
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_138" 1 89 144537.366847998
"0.0-180.0" "Bdy-sys_12" "Adv-Ev_113" 2 88 164820.488845534
"720.0-900.0" "Bdy-sys_9" "Adv-Ev_68" 2 22 45673.9923405201
"720.0-900.0" "Bdy-sys_4" "Adv-Ev_26" 3 33 44380.2783930278
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_120" 2 42 75723.9903742266
"900.0-1080.0" "Bdy-sys_2" "Adv-Ev_15" 4 2 13252.4745721162
"180.0-360.0" "Bdy-sys_8" "Adv-Ev_64" 3 97 148965.540126367
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_93" 2 38 74873.2951084384
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_108" 2 81 165570.888981196
"0.0-180.0" "Bdy-sys_7" "Adv-Ev_60" 2 89 165457.66919658
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_134" 2 40 77962.5730137693
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_70" 1 71 144434.494111528
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_150" 4 63 115758.937757208
"180.0-360.0" "Bdy-sys_1" "Adv-Ev_9" 4 83 150593.477321146
"180.0-360.0" "Bdy-sys_8" "Adv-Ev_63" 3 110 145681.948620152
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_126" 3 111 164179.400281109
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_68" 1 92 159695.67421525
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_45" 3 127 162331.428597682
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_53" 3 53 79730.144304925
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_91" 4 82 153168.498416457
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_1" 2 8 13513.7503845156
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_107" 1 57 117890.524792944
"360.0-540.0" "Bdy-sys_2" "Adv-Ev_14" 2 63 117439.793662842
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_141" 3 77 118917.836584112
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_74" 3 59 76137.6036369493
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_131" 3 16 12692.1371608752
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_67" 2 38 79974.0004665818
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_154" 4 85 119521.647575878
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_148" 1 6 12478.2596798875
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_87" 4 59 119297.372998928
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_48" 1 76 161062.970702672
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_107" 1 73 145487.426106475
"180.0-360.0" "Bdy-sys_7" "Adv-Ev_56" 1 85 142338.506175012
"900.0-1080.0" "Bdy-sys_4" "Adv-Ev_26" 1 9 13496.5840630012
"0.0-180.0" "Bdy-sys_7" "Adv-Ev_59" 1 92 159221.846033926
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_75" 4 82 166096.670200247
"180.0-360.0" "Bdy-sys_10" "Adv-Ev_84" 4 83 149481.876198561
"180.0-360.0" "Bdy-sys_2" "Adv-Ev_13" 3 91 150677.635336646
"180.0-360.0" "Bdy-sys_10" "Adv-Ev_88" 2 81 150285.048205983
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_142" 1 8 12422.0169740728
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_135" 4 93 165438.395983594
"0.0-180.0" "Bdy-sys_12" "Adv-Ev_111" 4 99 164539.442094049
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_125" 3 101 164834.235699568
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_90" 4 82 147997.842058111
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_79" 4 61 118443.875652147
"180.0-360.0" "Bdy-sys_1" "Adv-Ev_8" 2 78 148834.625828558
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_9" 1 69 119909.644182116
"360.0-540.0" "Bdy-sys_4" "Adv-Ev_31" 3 71 118764.885215737
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_140" 4 21 42044.3496243455
"900.0-1080.0" "Bdy-sys_8" "Adv-Ev_64" 4 11 13191.8999324284
"720.0-900.0" "Bdy-sys_1" "Adv-Ev_2" 2 18 45644.8623424232
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_105" 4 20 44207.0246903818
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_77" 1 53 112862.29237376
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_122" 3 76 151195.986342074
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_45" 1 20 42510.7201122204
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_118" 3 66 119216.648785405
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_139" 2 68 120508.667974999
"720.0-900.0" "Bdy-sys_9" "Adv-Ev_71" 3 24 45585.4552603092
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_44" 4 24 42844.1457085273
"900.0-1080.0" "Bdy-sys_8" "Adv-Ev_65" 4 3 12184.7064655055
"0.0-180.0" "Bdy-sys_15" "Adv-Ev_151" 1 84 160032.779305875
"0.0-180.0" "Bdy-sys_7" "Adv-Ev_55" 3 106 164778.978665725
"360.0-540.0" "Bdy-sys_7" "Adv-Ev_58" 4 65 118584.864040454
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_99" 2 29 77645.1268270373
"720.0-900.0" "Bdy-sys_4" "Adv-Ev_27" 1 26 41720.4671402595
"720.0-900.0" "Bdy-sys_2" "Adv-Ev_12" 1 22 39581.5145921855
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_106" 3 37 45285.5570155075
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_108" 1 74 143959.784140884
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_72" 3 20 13668.7409516707
"720.0-900.0" "Bdy-sys_1" "Adv-Ev_4" 1 21 42242.2066981986
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_83" 1 9 11919.7038141627
"720.0-900.0" "Bdy-sys_4" "Adv-Ev_29" 3 34 43388.1926321109
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_117" 2 76 149350.991336377
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_71" 4 62 149237.191577704
"360.0-540.0" "Bdy-sys_7" "Adv-Ev_60" 3 73 120653.754341122
"0.0-180.0" "Bdy-sys_2" "Adv-Ev_18" 3 118 164160.483385275
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_102" 1 46 80141.9329068657
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_98" 1 35 78089.94987717
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_105" 2 84 165385.060851004
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_74" 2 49 76137.6036369493
"0.0-180.0" "Bdy-sys_5" "Adv-Ev_42" 2 87 165391.792414282
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_141" 2 28 44221.2382836413
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_36" 3 37 40389.6398033957
